id_nivelriesgo,id_dispositivo,Puntuacion,Nivel_detectado,Vegetacion,Estacion
1070,1,2.66667,alto,Con vegetación,Lluviosa
1071,1,2.66667,alto,Con vegetación,Lluviosa
1072,1,2.66667,alto,Con vegetación,Lluviosa
1073,1,2.66667,alto,Con vegetación,Lluviosa
1074,1,2.66667,alto,Con vegetación,Lluviosa
1075,1,2.66667,alto,Con vegetación,Lluviosa
1076,1,2.66667,alto,Con vegetación,Lluviosa
1077,1,2.66667,alto,Con vegetación,Lluviosa
1078,1,2.66667,alto,Con vegetación,Lluviosa
1079,1,2.66667,alto,Con vegetación,Lluviosa
1080,1,2.66667,alto,Con vegetación,Lluviosa
1081,1,2.66667,alto,Con vegetación,Lluviosa
1082,1,2.66667,alto,Con vegetación,Lluviosa
1083,1,2.66667,alto,Con vegetación,Lluviosa
1084,1,2.66667,alto,Con vegetación,Lluviosa
1085,1,2.66667,alto,Con vegetación,Lluviosa
1086,1,2.66667,alto,Con vegetación,Lluviosa
1087,1,2.66667,alto,Con vegetación,Lluviosa
1088,1,2.66667,alto,Con vegetación,Lluviosa
1089,1,2.66667,alto,Con vegetación,Lluviosa
1090,1,2.66667,alto,Con vegetación,Lluviosa
1091,1,2.66667,alto,Con vegetación,Lluviosa
1092,1,2.66667,alto,Con vegetación,Lluviosa
1093,1,2.66667,alto,Con vegetación,Lluviosa
1094,1,2.66667,alto,Con vegetación,Lluviosa
1095,1,2.66667,alto,Con vegetación,Lluviosa
1096,1,2.66667,alto,Con vegetación,Lluviosa
1097,1,2.66667,alto,Con vegetación,Lluviosa
1098,1,2.66667,alto,Con vegetación,Lluviosa
1099,1,2.66667,alto,Con vegetación,Lluviosa
1100,1,2.66667,alto,Con vegetación,Lluviosa
1101,1,2.66667,alto,Con vegetación,Lluviosa
1102,1,2.66667,alto,Con vegetación,Lluviosa
1103,1,2.66667,alto,Con vegetación,Lluviosa
1104,1,2.66667,alto,Con vegetación,Lluviosa
1105,1,2.66667,alto,Con vegetación,Lluviosa
1106,1,2.66667,alto,Con vegetación,Lluviosa
1107,1,2.66667,alto,Con vegetación,Lluviosa
1108,1,2.66667,alto,Con vegetación,Lluviosa
1109,1,2.66667,alto,Con vegetación,Lluviosa
1110,1,2.66667,alto,Con vegetación,Lluviosa
1111,1,2.66667,alto,Con vegetación,Lluviosa
1112,1,2.66667,alto,Con vegetación,Lluviosa
1113,1,2.66667,alto,Con vegetación,Lluviosa
1114,1,2.66667,alto,Con vegetación,Lluviosa
1115,1,2.66667,alto,Con vegetación,Lluviosa
1116,1,2.33333,alto,Con vegetación,Lluviosa
1117,1,2.33333,alto,Con vegetación,Lluviosa
1118,1,2.33333,alto,Con vegetación,Lluviosa
1119,1,2.66667,alto,Con vegetación,Lluviosa
1120,1,2.66667,alto,Con vegetación,Lluviosa
1121,1,2.66667,alto,Con vegetación,Lluviosa
1122,1,2.66667,alto,Con vegetación,Lluviosa
1123,1,2.66667,alto,Con vegetación,Lluviosa
1124,1,2.66667,alto,Con vegetación,Lluviosa
1125,1,2.66667,alto,Con vegetación,Lluviosa
1126,1,2.66667,alto,Con vegetación,Lluviosa
1127,1,2.66667,alto,Con vegetación,Lluviosa
1128,1,2.66667,alto,Con vegetación,Lluviosa
1129,1,2.66667,alto,Con vegetación,Lluviosa
1130,1,2.66667,alto,Con vegetación,Lluviosa
1131,1,2.66667,alto,Con vegetación,Lluviosa
1132,1,2.66667,alto,Con vegetación,Lluviosa
1133,1,2.66667,alto,Con vegetación,Lluviosa
1134,1,2.66667,alto,Con vegetación,Lluviosa
1135,1,2.66667,alto,Con vegetación,Lluviosa
1136,1,2.66667,alto,Con vegetación,Lluviosa
1137,1,2.66667,alto,Con vegetación,Lluviosa
1138,1,2.66667,alto,Con vegetación,Lluviosa
1139,1,2.66667,alto,Con vegetación,Lluviosa
1140,1,2.66667,alto,Con vegetación,Lluviosa
1141,1,2.66667,alto,Con vegetación,Lluviosa
1142,1,2.66667,alto,Con vegetación,Lluviosa
1143,1,2.66667,alto,Con vegetación,Lluviosa
1144,1,2.66667,alto,Con vegetación,Lluviosa
1145,1,2.66667,alto,Con vegetación,Lluviosa
1146,1,2.66667,alto,Con vegetación,Lluviosa
1147,1,2.66667,alto,Con vegetación,Lluviosa
1148,1,2.66667,alto,Con vegetación,Lluviosa
1149,1,2.66667,alto,Con vegetación,Lluviosa
1150,1,2.66667,alto,Con vegetación,Lluviosa
1151,1,2.66667,alto,Con vegetación,Lluviosa
1152,1,2.66667,alto,Con vegetación,Lluviosa
1153,1,2.66667,alto,Con vegetación,Lluviosa
1154,1,2.66667,alto,Con vegetación,Lluviosa
1155,1,2.66667,alto,Con vegetación,Lluviosa
1156,1,2.66667,alto,Con vegetación,Lluviosa
1157,1,2.66667,alto,Con vegetación,Lluviosa
1158,1,2.66667,alto,Con vegetación,Lluviosa
1159,1,2.66667,alto,Con vegetación,Lluviosa
1160,1,2.66667,alto,Con vegetación,Lluviosa
1161,1,2.66667,alto,Con vegetación,Lluviosa
1162,1,2.66667,alto,Con vegetación,Lluviosa
1163,1,2.66667,alto,Con vegetación,Lluviosa
1164,1,2.66667,alto,Con vegetación,Lluviosa
1165,1,2.66667,alto,Con vegetación,Lluviosa
1166,1,2.66667,alto,Con vegetación,Lluviosa
1167,1,2.66667,alto,Con vegetación,Lluviosa
1168,1,2.66667,alto,Con vegetación,Lluviosa
1169,1,2.66667,alto,Con vegetación,Lluviosa
1170,1,2.66667,alto,Con vegetación,Lluviosa
1171,1,2.66667,alto,Con vegetación,Lluviosa
1172,1,2.66667,alto,Con vegetación,Lluviosa
1173,1,2.66667,alto,Con vegetación,Lluviosa
1174,1,2.66667,alto,Con vegetación,Lluviosa
1175,1,2.33333,alto,Con vegetación,Lluviosa
1176,1,2.66667,alto,Con vegetación,Lluviosa
1177,1,2.33333,alto,Con vegetación,Lluviosa
1178,1,2.33333,alto,Con vegetación,Lluviosa
1179,1,2.33333,alto,Con vegetación,Lluviosa
1180,1,2.33333,alto,Con vegetación,Lluviosa
1181,1,2.66667,alto,Con vegetación,Lluviosa
1182,1,2.33333,alto,Con vegetación,Lluviosa
1183,1,2.66667,alto,Con vegetación,Lluviosa
1184,1,2.66667,alto,Con vegetación,Lluviosa
1185,1,2.66667,alto,Con vegetación,Lluviosa
1186,1,2.66667,alto,Con vegetación,Lluviosa
1187,1,2.66667,alto,Con vegetación,Lluviosa
1188,1,2.66667,alto,Con vegetación,Lluviosa
1189,1,2.66667,alto,Con vegetación,Lluviosa
1190,1,2.66667,alto,Con vegetación,Lluviosa
1191,1,2.66667,alto,Con vegetación,Lluviosa
1192,1,2.66667,alto,Con vegetación,Lluviosa
1193,1,2.66667,alto,Con vegetación,Lluviosa
1194,1,2.66667,alto,Con vegetación,Lluviosa
1195,1,2.66667,alto,Con vegetación,Lluviosa
1196,1,2.66667,alto,Con vegetación,Lluviosa
1197,1,2.66667,alto,Con vegetación,Lluviosa
1198,1,2.66667,alto,Con vegetación,Lluviosa
1199,1,2.33333,alto,Con vegetación,Lluviosa
1200,1,2.33333,alto,Con vegetación,Lluviosa
1201,1,2.33333,alto,Con vegetación,Lluviosa
1202,1,2.33333,alto,Con vegetación,Lluviosa
1203,1,2.33333,alto,Con vegetación,Lluviosa
1204,1,2.33333,alto,Con vegetación,Lluviosa
1205,1,2.66667,alto,Con vegetación,Lluviosa
1206,1,2.33333,alto,Con vegetación,Lluviosa
1207,1,2.33333,alto,Con vegetación,Lluviosa
1208,1,2.33333,alto,Con vegetación,Lluviosa
1209,1,2.66667,alto,Con vegetación,Lluviosa
1210,1,2.66667,alto,Con vegetación,Lluviosa
1211,1,2.66667,alto,Con vegetación,Lluviosa
1212,1,2.66667,alto,Con vegetación,Lluviosa
1213,1,2.66667,alto,Con vegetación,Lluviosa
1214,1,2.66667,alto,Con vegetación,Lluviosa
1215,1,2.66667,alto,Con vegetación,Lluviosa
1216,1,2.33333,alto,Con vegetación,Lluviosa
1217,1,2.33333,alto,Con vegetación,Lluviosa
1218,1,2.66667,alto,Con vegetación,Lluviosa
1219,1,2.66667,alto,Con vegetación,Lluviosa
1220,1,2.66667,alto,Con vegetación,Lluviosa
1221,1,2.66667,alto,Con vegetación,Lluviosa
1222,1,2.66667,alto,Con vegetación,Lluviosa
1223,1,2.66667,alto,Con vegetación,Lluviosa
1224,1,2.66667,alto,Con vegetación,Lluviosa
1225,1,2.66667,alto,Con vegetación,Lluviosa
1226,1,2.66667,alto,Con vegetación,Lluviosa
1227,1,2.66667,alto,Con vegetación,Lluviosa
1228,1,2.66667,alto,Con vegetación,Lluviosa
1229,1,2.66667,alto,Con vegetación,Lluviosa
1230,1,2.66667,alto,Con vegetación,Lluviosa
1231,1,2.66667,alto,Con vegetación,Lluviosa
1232,1,2.66667,alto,Con vegetación,Lluviosa
1233,1,2.66667,alto,Con vegetación,Lluviosa
1234,1,2.66667,alto,Con vegetación,Lluviosa
1235,1,2.66667,alto,Con vegetación,Lluviosa
1236,1,2.66667,alto,Con vegetación,Lluviosa
1237,1,2.66667,alto,Con vegetación,Lluviosa
1238,1,2.66667,alto,Con vegetación,Lluviosa
1239,1,2.66667,alto,Con vegetación,Lluviosa
1240,1,2.66667,alto,Con vegetación,Lluviosa
1241,1,2.66667,alto,Con vegetación,Lluviosa
1242,1,2.66667,alto,Con vegetación,Lluviosa
1243,1,2.66667,alto,Con vegetación,Lluviosa
1244,1,2.66667,alto,Con vegetación,Lluviosa
1245,1,2.66667,alto,Con vegetación,Lluviosa
1246,1,2.66667,alto,Con vegetación,Lluviosa
1247,1,2.66667,alto,Con vegetación,Lluviosa
1248,1,2.66667,alto,Con vegetación,Lluviosa
1249,1,2.66667,alto,Con vegetación,Lluviosa
1250,1,2.66667,alto,Con vegetación,Lluviosa
1251,1,2.66667,alto,Con vegetación,Lluviosa
1252,1,2.66667,alto,Con vegetación,Lluviosa
1253,1,2.66667,alto,Con vegetación,Lluviosa
1254,1,2.66667,alto,Con vegetación,Lluviosa
1255,1,2.66667,alto,Con vegetación,Lluviosa
1256,1,2.66667,alto,Con vegetación,Lluviosa
1257,1,2.66667,alto,Con vegetación,Lluviosa
1258,1,2.66667,alto,Con vegetación,Lluviosa
1259,1,2.66667,alto,Con vegetación,Lluviosa
1260,1,2.66667,alto,Con vegetación,Lluviosa
1261,1,2.33333,alto,Con vegetación,Lluviosa
1262,1,2.33333,alto,Con vegetación,Lluviosa
1263,1,2.33333,alto,Con vegetación,Lluviosa
1264,1,2.66667,alto,Con vegetación,Lluviosa
1265,1,2.66667,alto,Con vegetación,Lluviosa
1266,1,2.66667,alto,Con vegetación,Lluviosa
1267,1,2.66667,alto,Con vegetación,Lluviosa
1268,1,2.66667,alto,Con vegetación,Lluviosa
1269,1,2.66667,alto,Con vegetación,Lluviosa
1270,1,2.66667,alto,Con vegetación,Lluviosa
1271,1,2.66667,alto,Con vegetación,Lluviosa
1272,1,2.66667,alto,Con vegetación,Lluviosa
1273,1,2.66667,alto,Con vegetación,Lluviosa
1274,1,2.66667,alto,Con vegetación,Lluviosa
1275,1,2.66667,alto,Con vegetación,Lluviosa
1276,1,2.66667,alto,Con vegetación,Lluviosa
1277,1,2.66667,alto,Con vegetación,Lluviosa
1278,1,2.66667,alto,Con vegetación,Lluviosa
1279,1,2.66667,alto,Con vegetación,Lluviosa
1280,1,2.66667,alto,Con vegetación,Lluviosa
1281,1,2.66667,alto,Con vegetación,Lluviosa
1282,1,2.66667,alto,Con vegetación,Lluviosa
1283,1,2.66667,alto,Con vegetación,Lluviosa
1284,1,2.66667,alto,Con vegetación,Lluviosa
1285,1,2.66667,alto,Con vegetación,Lluviosa
1286,1,2.66667,alto,Con vegetación,Lluviosa
1287,1,2.66667,alto,Con vegetación,Lluviosa
1288,1,2.66667,alto,Con vegetación,Lluviosa
1289,1,2.66667,alto,Con vegetación,Lluviosa
1290,1,2.66667,alto,Con vegetación,Lluviosa
1291,1,2.66667,alto,Con vegetación,Lluviosa
1292,1,2.66667,alto,Con vegetación,Lluviosa
1293,1,2.66667,alto,Con vegetación,Lluviosa
1294,1,2.66667,alto,Con vegetación,Lluviosa
1295,1,2.66667,alto,Con vegetación,Lluviosa
1296,1,2.66667,alto,Con vegetación,Lluviosa
1297,1,2.66667,alto,Con vegetación,Lluviosa
1298,1,2.66667,alto,Con vegetación,Lluviosa
1299,1,2.66667,alto,Con vegetación,Lluviosa
1300,1,2.66667,alto,Con vegetación,Lluviosa
1301,1,2.66667,alto,Con vegetación,Lluviosa
1302,1,2.66667,alto,Con vegetación,Lluviosa
1303,1,2.66667,alto,Con vegetación,Lluviosa
1304,1,2.66667,alto,Con vegetación,Lluviosa
1305,1,2.66667,alto,Con vegetación,Lluviosa
1306,1,2.66667,alto,Con vegetación,Lluviosa
1307,1,2.66667,alto,Con vegetación,Lluviosa
1308,1,2.66667,alto,Con vegetación,Lluviosa
1309,1,2.66667,alto,Con vegetación,Lluviosa
1310,1,2.66667,alto,Con vegetación,Lluviosa
1311,1,2.66667,alto,Con vegetación,Lluviosa
1312,1,2.66667,alto,Con vegetación,Lluviosa
1313,1,2.66667,alto,Con vegetación,Lluviosa
1314,1,2.66667,alto,Con vegetación,Lluviosa
1315,1,2.66667,alto,Con vegetación,Lluviosa
1316,1,2.66667,alto,Con vegetación,Lluviosa
1317,1,2.66667,alto,Con vegetación,Lluviosa
1318,1,2.66667,alto,Con vegetación,Lluviosa
1319,1,2.66667,alto,Con vegetación,Lluviosa
1320,1,2.66667,alto,Con vegetación,Lluviosa
1321,1,2.66667,alto,Con vegetación,Lluviosa
1322,1,2.66667,alto,Con vegetación,Lluviosa
1323,1,2.66667,alto,Con vegetación,Lluviosa
1324,1,2.66667,alto,Con vegetación,Lluviosa
1325,1,2.66667,alto,Con vegetación,Lluviosa
1326,1,2.66667,alto,Con vegetación,Lluviosa
1327,1,2.66667,alto,Con vegetación,Lluviosa
1328,1,2.66667,alto,Con vegetación,Lluviosa
1329,1,2.66667,alto,Con vegetación,Lluviosa
1330,1,2.66667,alto,Con vegetación,Lluviosa
1331,1,2.66667,alto,Con vegetación,Lluviosa
1332,1,2.66667,alto,Con vegetación,Lluviosa
1333,1,2.66667,alto,Con vegetación,Lluviosa
1334,1,2.66667,alto,Con vegetación,Lluviosa
1335,1,2.66667,alto,Con vegetación,Lluviosa
1336,1,2.66667,alto,Con vegetación,Lluviosa
1337,1,2.66667,alto,Con vegetación,Lluviosa
1338,1,2.66667,alto,Con vegetación,Lluviosa
1339,1,2.66667,alto,Con vegetación,Lluviosa
1340,1,2.66667,alto,Con vegetación,Lluviosa
1341,1,2.66667,alto,Con vegetación,Lluviosa
1342,1,2.66667,alto,Con vegetación,Lluviosa
1343,1,2.66667,alto,Con vegetación,Lluviosa
1344,1,2.66667,alto,Con vegetación,Lluviosa
1345,1,2.66667,alto,Con vegetación,Lluviosa
1346,1,2.66667,alto,Con vegetación,Lluviosa
1347,1,2.66667,alto,Con vegetación,Lluviosa
1348,1,2.66667,alto,Con vegetación,Lluviosa
1349,1,2.66667,alto,Con vegetación,Lluviosa
1350,1,2.66667,alto,Con vegetación,Lluviosa
1351,1,2.66667,alto,Con vegetación,Lluviosa
1352,1,2.66667,alto,Con vegetación,Lluviosa
1353,1,2.66667,alto,Con vegetación,Lluviosa
1354,1,2.66667,alto,Con vegetación,Lluviosa
1355,1,2.66667,alto,Con vegetación,Lluviosa
1356,1,2.66667,alto,Con vegetación,Lluviosa
1357,1,2.66667,alto,Con vegetación,Lluviosa
1358,1,2.66667,alto,Con vegetación,Lluviosa
1359,1,2.66667,alto,Con vegetación,Lluviosa
1360,1,2.66667,alto,Con vegetación,Lluviosa
1361,1,2.66667,alto,Con vegetación,Lluviosa
1362,1,2.66667,alto,Con vegetación,Lluviosa
1363,1,2.66667,alto,Con vegetación,Lluviosa
1364,1,2.66667,alto,Con vegetación,Lluviosa
1365,1,2.66667,alto,Con vegetación,Lluviosa
1366,1,2.66667,alto,Con vegetación,Lluviosa
1367,1,2.66667,alto,Con vegetación,Lluviosa
1368,1,2.66667,alto,Con vegetación,Lluviosa
1369,1,2.66667,alto,Con vegetación,Lluviosa
1370,1,2.66667,alto,Con vegetación,Lluviosa
1371,1,2.66667,alto,Con vegetación,Lluviosa
1372,1,2.66667,alto,Con vegetación,Lluviosa
1373,1,2.66667,alto,Con vegetación,Lluviosa
1374,1,2.66667,alto,Con vegetación,Lluviosa
1375,1,2.66667,alto,Con vegetación,Lluviosa
1376,1,2.66667,alto,Con vegetación,Lluviosa
1377,1,2.66667,alto,Con vegetación,Lluviosa
1378,1,2.66667,alto,Con vegetación,Lluviosa
1379,1,2.66667,alto,Con vegetación,Lluviosa
1380,1,2.66667,alto,Con vegetación,Lluviosa
1381,1,2.66667,alto,Con vegetación,Lluviosa
1382,1,2.66667,alto,Con vegetación,Lluviosa
1383,1,2.66667,alto,Con vegetación,Lluviosa
1384,1,2.66667,alto,Con vegetación,Lluviosa
1385,1,2.66667,alto,Con vegetación,Lluviosa
1386,1,2.66667,alto,Con vegetación,Lluviosa
1387,1,2.66667,alto,Con vegetación,Lluviosa
1388,1,2.66667,alto,Con vegetación,Lluviosa
1389,1,2.66667,alto,Con vegetación,Lluviosa
1390,1,2.66667,alto,Con vegetación,Lluviosa
1391,1,2.66667,alto,Con vegetación,Lluviosa
1392,1,2.66667,alto,Con vegetación,Lluviosa
1393,1,2.66667,alto,Con vegetación,Lluviosa
1394,1,2.66667,alto,Con vegetación,Lluviosa
1395,1,2.66667,alto,Con vegetación,Lluviosa
1396,1,2.66667,alto,Con vegetación,Lluviosa
1397,1,2.66667,alto,Con vegetación,Lluviosa
1398,1,2.66667,alto,Con vegetación,Lluviosa
1399,1,2.66667,alto,Con vegetación,Lluviosa
1400,1,2.66667,alto,Con vegetación,Lluviosa
1401,1,2.66667,alto,Con vegetación,Lluviosa
1402,1,2.66667,alto,Con vegetación,Lluviosa
1403,1,2.66667,alto,Con vegetación,Lluviosa
1404,1,2.66667,alto,Con vegetación,Lluviosa
1405,1,2.66667,alto,Con vegetación,Lluviosa
1406,1,2.66667,alto,Con vegetación,Lluviosa
1407,1,2.66667,alto,Con vegetación,Lluviosa
1408,1,2.66667,alto,Con vegetación,Lluviosa
1409,1,2.66667,alto,Con vegetación,Lluviosa
1410,1,2.66667,alto,Con vegetación,Lluviosa
1411,1,2.66667,alto,Con vegetación,Lluviosa
1412,1,2.66667,alto,Con vegetación,Lluviosa
1413,1,2.66667,alto,Con vegetación,Lluviosa
1414,1,2.66667,alto,Con vegetación,Lluviosa
1415,1,2.66667,alto,Con vegetación,Lluviosa
1416,1,2.66667,alto,Con vegetación,Lluviosa
1417,1,2.66667,alto,Con vegetación,Lluviosa
1418,1,2.66667,alto,Con vegetación,Lluviosa
1419,1,2.66667,alto,Con vegetación,Lluviosa
1420,1,2.66667,alto,Con vegetación,Lluviosa
1421,1,2.66667,alto,Con vegetación,Lluviosa
1422,1,2.66667,alto,Con vegetación,Lluviosa
1423,1,2.66667,alto,Con vegetación,Lluviosa
1424,1,2.66667,alto,Con vegetación,Lluviosa
1425,1,2.66667,alto,Con vegetación,Lluviosa
1426,1,2.66667,alto,Con vegetación,Lluviosa
1427,1,2.66667,alto,Con vegetación,Lluviosa
1428,1,2.66667,alto,Con vegetación,Lluviosa
1429,1,2.66667,alto,Con vegetación,Lluviosa
1430,1,2.66667,alto,Con vegetación,Lluviosa
1431,1,2.66667,alto,Con vegetación,Lluviosa
1432,1,2.66667,alto,Con vegetación,Lluviosa
1433,1,2.66667,alto,Con vegetación,Lluviosa
1434,1,2.66667,alto,Con vegetación,Lluviosa
1435,1,2.66667,alto,Con vegetación,Lluviosa
1436,1,2.66667,alto,Con vegetación,Lluviosa
1437,1,2.66667,alto,Con vegetación,Lluviosa
1438,1,2.66667,alto,Con vegetación,Lluviosa
1439,1,2.66667,alto,Con vegetación,Lluviosa
1440,1,2.66667,alto,Con vegetación,Lluviosa
1441,1,2.66667,alto,Con vegetación,Lluviosa
1442,1,2.66667,alto,Con vegetación,Lluviosa
1443,1,2.66667,alto,Con vegetación,Lluviosa
1444,1,2.66667,alto,Con vegetación,Lluviosa
1445,1,2.66667,alto,Con vegetación,Lluviosa
1446,1,2.66667,alto,Con vegetación,Lluviosa
1447,1,2.66667,alto,Con vegetación,Lluviosa
1448,1,2.66667,alto,Con vegetación,Lluviosa
1449,1,2.66667,alto,Con vegetación,Lluviosa
1450,1,2.66667,alto,Con vegetación,Lluviosa
1451,1,2.66667,alto,Con vegetación,Lluviosa
1452,1,2.66667,alto,Con vegetación,Lluviosa
1453,1,2.66667,alto,Con vegetación,Lluviosa
1454,1,2.66667,alto,Con vegetación,Lluviosa
1455,1,2.66667,alto,Con vegetación,Lluviosa
1456,1,2.66667,alto,Con vegetación,Lluviosa
1457,1,2.66667,alto,Con vegetación,Lluviosa
1458,1,2.66667,alto,Con vegetación,Lluviosa
1459,1,2.66667,alto,Con vegetación,Lluviosa
1460,1,2.66667,alto,Con vegetación,Lluviosa
1461,1,2.66667,alto,Con vegetación,Lluviosa
1462,1,2.66667,alto,Con vegetación,Lluviosa
1463,1,2.66667,alto,Con vegetación,Lluviosa
1464,1,2.66667,alto,Con vegetación,Lluviosa
1465,1,2.66667,alto,Con vegetación,Lluviosa
1466,1,2.33333,alto,Con vegetación,Lluviosa
1467,1,2.33333,alto,Con vegetación,Lluviosa
1468,1,2.33333,alto,Con vegetación,Lluviosa
1469,1,2.33333,alto,Con vegetación,Lluviosa
1470,1,2.33333,alto,Con vegetación,Lluviosa
1471,1,2.33333,alto,Con vegetación,Lluviosa
1472,1,2.66667,alto,Con vegetación,Lluviosa
1473,1,2.66667,alto,Con vegetación,Lluviosa
1474,1,2.66667,alto,Con vegetación,Lluviosa
1475,1,2.33333,alto,Con vegetación,Lluviosa
1476,1,2.33333,alto,Con vegetación,Lluviosa
1477,1,2.66667,alto,Con vegetación,Lluviosa
1478,1,2.66667,alto,Con vegetación,Lluviosa
1479,1,2.66667,alto,Con vegetación,Lluviosa
1480,1,2.66667,alto,Con vegetación,Lluviosa
1481,1,2.66667,alto,Con vegetación,Lluviosa
1482,1,2.66667,alto,Con vegetación,Lluviosa
1483,1,2.66667,alto,Con vegetación,Lluviosa
1484,1,2.66667,alto,Con vegetación,Lluviosa
1485,1,2.33333,alto,Con vegetación,Lluviosa
1486,1,2.66667,alto,Con vegetación,Lluviosa
1487,1,2.66667,alto,Con vegetación,Lluviosa
1488,1,2.66667,alto,Con vegetación,Lluviosa
1489,1,2.66667,alto,Con vegetación,Lluviosa
1490,1,2.66667,alto,Con vegetación,Lluviosa
1491,1,2.66667,alto,Con vegetación,Lluviosa
1492,1,2.66667,alto,Con vegetación,Lluviosa
1493,1,2.66667,alto,Con vegetación,Lluviosa
1494,1,2.66667,alto,Con vegetación,Lluviosa
1495,1,2.66667,alto,Con vegetación,Lluviosa
1496,1,2.66667,alto,Con vegetación,Lluviosa
1497,1,2.66667,alto,Con vegetación,Lluviosa
1498,1,2.66667,alto,Con vegetación,Lluviosa
1499,1,2.66667,alto,Con vegetación,Lluviosa
1500,1,2.66667,alto,Con vegetación,Lluviosa
1501,1,2.66667,alto,Con vegetación,Lluviosa
1502,1,2.66667,alto,Con vegetación,Lluviosa
1503,1,2.66667,alto,Con vegetación,Lluviosa
1504,1,2.66667,alto,Con vegetación,Lluviosa
1505,1,2.66667,alto,Con vegetación,Lluviosa
1506,1,2.66667,alto,Con vegetación,Lluviosa
1507,1,2.66667,alto,Con vegetación,Lluviosa
1508,1,2.66667,alto,Con vegetación,Lluviosa
1509,1,2.66667,alto,Con vegetación,Lluviosa
1510,1,2.66667,alto,Con vegetación,Lluviosa
1511,1,2.66667,alto,Con vegetación,Lluviosa
1512,1,2.66667,alto,Con vegetación,Lluviosa
1513,1,2.66667,alto,Con vegetación,Lluviosa
1514,1,2.66667,alto,Con vegetación,Lluviosa
1515,1,2.66667,alto,Con vegetación,Lluviosa
1516,1,2.66667,alto,Con vegetación,Lluviosa
1517,1,2.66667,alto,Con vegetación,Lluviosa
1518,1,2.66667,alto,Con vegetación,Lluviosa
1519,1,2.66667,alto,Con vegetación,Lluviosa
1520,1,2.66667,alto,Con vegetación,Lluviosa
1521,1,2.66667,alto,Con vegetación,Lluviosa
1522,1,2.66667,alto,Con vegetación,Lluviosa
1523,1,2.66667,alto,Con vegetación,Lluviosa
1524,1,2.66667,alto,Con vegetación,Lluviosa
1525,1,2.66667,alto,Con vegetación,Lluviosa
1526,1,2.66667,alto,Con vegetación,Lluviosa
1527,1,2.66667,alto,Con vegetación,Lluviosa
1528,1,2.66667,alto,Con vegetación,Lluviosa
1529,1,2.66667,alto,Con vegetación,Lluviosa
1530,1,2.66667,alto,Con vegetación,Lluviosa
1531,1,2.66667,alto,Con vegetación,Lluviosa
1532,1,2.66667,alto,Con vegetación,Lluviosa
1533,1,2.66667,alto,Con vegetación,Lluviosa
1534,1,2.66667,alto,Con vegetación,Lluviosa
1535,1,2.66667,alto,Con vegetación,Lluviosa
1536,1,2.66667,alto,Con vegetación,Lluviosa
1537,1,2.66667,alto,Con vegetación,Lluviosa
1538,1,2.66667,alto,Con vegetación,Lluviosa
1539,1,2.66667,alto,Con vegetación,Lluviosa
1540,1,2.66667,alto,Con vegetación,Lluviosa
1541,1,2.66667,alto,Con vegetación,Lluviosa
1542,1,2.66667,alto,Con vegetación,Lluviosa
1543,1,2.66667,alto,Con vegetación,Lluviosa
1544,1,2.66667,alto,Con vegetación,Lluviosa
1545,1,2.66667,alto,Con vegetación,Lluviosa
1546,1,2.66667,alto,Con vegetación,Lluviosa
1547,1,2.66667,alto,Con vegetación,Lluviosa
1548,1,2.66667,alto,Con vegetación,Lluviosa
1549,1,2.66667,alto,Con vegetación,Lluviosa
1550,1,2.66667,alto,Con vegetación,Lluviosa
1551,1,2.66667,alto,Con vegetación,Lluviosa
1552,1,2.66667,alto,Con vegetación,Lluviosa
1553,1,2.66667,alto,Con vegetación,Lluviosa
1554,1,2.66667,alto,Con vegetación,Lluviosa
1555,1,2.66667,alto,Con vegetación,Lluviosa
1556,1,2.66667,alto,Con vegetación,Lluviosa
1557,1,2.66667,alto,Con vegetación,Lluviosa
1558,1,2.66667,alto,Con vegetación,Lluviosa
1559,1,2.66667,alto,Con vegetación,Lluviosa
1560,1,2.66667,alto,Con vegetación,Lluviosa
1561,1,2.66667,alto,Con vegetación,Lluviosa
1562,1,2.66667,alto,Con vegetación,Lluviosa
1563,1,2.66667,alto,Con vegetación,Lluviosa
1564,1,2.66667,alto,Con vegetación,Lluviosa
1565,1,2.66667,alto,Con vegetación,Lluviosa
1566,1,2.66667,alto,Con vegetación,Lluviosa
1567,1,2.66667,alto,Con vegetación,Lluviosa
1568,1,2.66667,alto,Con vegetación,Lluviosa
1569,1,2.66667,alto,Con vegetación,Lluviosa
1570,1,2.66667,alto,Con vegetación,Lluviosa
1571,1,2.66667,alto,Con vegetación,Lluviosa
1572,1,2.66667,alto,Con vegetación,Lluviosa
1573,1,2.66667,alto,Con vegetación,Lluviosa
1574,1,2.66667,alto,Con vegetación,Lluviosa
1575,1,2.66667,alto,Con vegetación,Lluviosa
1576,1,2.66667,alto,Con vegetación,Lluviosa
1577,1,2.66667,alto,Con vegetación,Lluviosa
1578,1,2.66667,alto,Con vegetación,Lluviosa
1579,1,2.66667,alto,Con vegetación,Lluviosa
1580,1,2.66667,alto,Con vegetación,Lluviosa
1581,1,2.66667,alto,Con vegetación,Lluviosa
1582,1,2.66667,alto,Con vegetación,Lluviosa
1583,1,2.66667,alto,Con vegetación,Lluviosa
1584,1,2.66667,alto,Con vegetación,Lluviosa
1585,1,2.66667,alto,Con vegetación,Lluviosa
